idx,regime,m1,m2,m3,M_total,q12,q13,q23,r12_init,r3_sep,v3_frac,v3_angle,epsilon_total,h_total,dE_max,dE_slope,dL_max,MEGNO,MEGNO_clean,e12_std,e13_std,e23_std,r_min_12,r_min_13,r_min_23,outcome,outcome_class,outcome_class4,traj_file
2819,asymmetric,28.399810777178704,158.01185510649518,13.291254755035471,199.70292063870937,0.1797321521099673,2.136729097485643,11.888407679992097,4.356981784707785,13.827989046688495,0.46832916906060873,4.533442203535286,-3.37310308092885,4.96434736518641,4.288600342264089e-07,3.135364112706834e-08,4.472272057471282e-15,6.685119230426632,6.685119230426632,0.10444692095085673,1.641896629657738,0.07872859769252108,4.338252805201372,2.386839051203476,5.168618606597893,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02819.npz
2820,asymmetric,3.687334994254922,15.167181078499539,1.166025404661433,20.020541477415893,0.24311274291318102,3.162311026427058,13.007590587533967,2.8817308320019444,12.465041074873898,1.29684419012768,3.3851528412972067,-0.4993020567962922,2.215779952308796,2.398328689180951e-08,2.443715067870773e-10,9.610345610961644e-16,2.0549336382409655,2.0549336382409655,0.10277682136505895,5.805337153409847,0.20513767893767215,2.8707775506189037,10.938303368587468,11.9049797008137,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02820.npz
2821,near_equal,3.4052583124874656,5.500542799791086,8.905801112278551,17.811602224557102,0.6190767777712409,0.38236406467606704,0.617635935323933,3.5957832958909153,14.102430338554699,1.2109500450655781,0.5662870508108794,-0.2332833368405916,5.466259226566742,1.9128324303856167e-07,-1.0735762249586236e-08,4.378730769871294e-15,1.8420428685373051,1.8420428685373051,0.10532551054020768,0.22432609013812868,0.4631525789679596,3.146777584039673,11.910580709749842,14.681315545115094,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02821.npz
2822,asymmetric,1.1014226328210976,12.196411920076589,0.25598632485688316,13.55382087775457,0.09030710343654752,4.302662001327145,47.64477917676016,4.9886390161555925,38.646037602872184,0.3776423719147714,1.63847913642974,-0.10536870858901454,0.767204812295065,3.2011597914078124e-10,-7.307154156643787e-13,4.612335778673695e-15,3.858836503103415,3.858836503103415,0.10387808267198297,6.858016351539456,0.03617536766673024,4.988494277357091,33.967827880841035,37.121040682882004,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02822.npz
2823,near_equal,1.2587364906860217,2.0297120028914333,3.2884484935774556,6.57689698715491,0.6201552185201074,0.38277518809992384,0.6172248119000759,3.406909680881075,15.659038730565532,0.5301401061029541,2.8192555857910655,-0.14822044373072937,1.7404011580147887,4.68785671863072e-08,1.2271299763164983e-09,5.1212237291609645e-15,547.5443567845267,10.0,0.104443850287301,0.329130429681323,0.14634971813259637,3.264904343985816,12.430266441435373,9.385679470646554,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02823.npz
2824,near_equal,1.7570073663366368,3.230841556472298,4.987848922808935,9.97569784561787,0.5438234390717334,0.3522575349670311,0.6477424650329688,3.4050986754152253,16.171234542088058,1.0447685902348616,4.249663107686454,-0.1533337751730165,3.7876112514885305,6.860327138792027e-08,-3.093673967079472e-09,2.6327495982587664e-15,2.1121300557748075,2.1121300557748075,0.10432451264098393,0.4299540882436089,0.2809600614712273,3.271032631559989,14.344701066003296,14.977159856476492,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02824.npz
2825,hierarchical,17.624511474985805,26.7341843145043,1.0990990765339796,45.45779486602409,0.6592500174177315,16.035416507276928,24.323725572412297,1.3340617917992297,8.399240121196975,0.9865431720856811,1.527829170785223,-3.9499795998709484,2.252341732628401,4.623206972774754e-08,-5.229587923258476e-09,2.081942880892066e-15,2.6018507007572524,2.6018507007572524,0.10320214899554321,0.8174895608617484,0.24707459917251415,1.3339065030489135,7.557519040606262,7.855710534785574,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02825.npz
2826,near_equal,1.8533660306123059,2.6757371344864858,4.529103165098792,9.058206330197583,0.6926562429190171,0.4092125886851772,0.5907874113148228,1.3385241800622192,2.58224936180568,1.4660369207325719,2.3712280101419467,-0.15396107235176185,2.0702020231141907,0.000276683554777937,5.902284562003802e-06,3.0312744098192692e-15,1.7870329903217053,1.7870329903217053,0.11815561979482056,0.7145378524970958,0.19851569233567368,0.6091844485009851,3.1918111841399504,2.2229745828509477,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02826.npz
2827,asymmetric,38.84153010572087,234.6573903339904,4.248606185822245,277.74752662553357,0.16552442712516874,9.142181790191918,55.23161716354195,1.4799890017360349,5.159957913694921,1.1188410290476374,0.05345476426676014,-11.4000466024682,3.051966072992149,1.0489515000566071e-07,-6.832914340732565e-09,4.157593057328922e-15,2.916147771576226,2.916147771576226,0.10331680732815256,5.043609022126138,0.1582403224441455,1.4759782788545488,3.890216759691317,5.130096292200135,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02827.npz
2828,near_equal,1.9204667311465313,2.973474723188715,4.893941454335247,9.787882908670493,0.6458661700298727,0.3924171854253193,0.6075828145746807,2.3690381505535125,3.8316826541329028,1.4007055649148716,1.3261507706662787,-0.11028674989511926,2.550418375568425,5.000830394169416e-06,3.9041515250221665e-07,4.696495969083677e-15,2.805005882400933,2.805005882400933,0.15402634822691433,0.18134113580289193,0.26600567271311193,2.2753101788962455,3.7517013058970434,4.156031481278793,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02828.npz
2829,asymmetric,2.283336293733346,200.798586780228,12.45262244597118,215.53454551993252,0.011371276712382614,0.18336188249825866,16.125004002284896,1.2308299934694447,2.1634207703828863,0.5766103755719233,4.601722813481131,-5.3794921181311945,0.8434190798917374,1.8338771405097347,0.5380213070567008,1.3914893676872159e-14,3.0895677182734533,3.0895677182734533,0.23256365326060507,66.21902039931977,0.08413422140179246,0.06709962460110203,0.14684721210630278,0.4079731539265003,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02829.npz
2830,near_equal,2.686266671073924,4.93210627370754,7.618372944781465,15.236745889562929,0.5446489840241451,0.3526037239899103,0.6473962760100895,0.8822251463052889,4.009777173219212,0.6946087242934041,4.299459074913139,-1.211176924164986,1.653235225309518,2.3754417692306915e-06,2.451943191434854e-07,1.6924450591047385e-15,3.3906707573459998,3.3906707573459998,0.10521946621506963,0.3433191243089244,0.17393305670722659,0.8499751674476089,2.806620567461175,2.5572368643510215,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02830.npz
2831,near_equal,0.8511135241380458,0.8739872960142109,1.7251008201522562,3.450201640304513,0.9738282558791412,0.49337030867733694,0.5066296913226633,0.580531524832955,2.5698630178888284,0.8135665342592849,2.3718464016066045,-0.4114047233167081,0.7307042731475406,2.4930558735851297e-06,-2.847000378169518e-07,2.113807053616378e-15,83.07590715184377,10.0,0.10477061307500508,0.35453494160031834,0.29891505660268464,0.5581375361039158,2.199086455912658,1.8349477342859317,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02831.npz
2832,asymmetric,25.627401187948845,423.97498917900595,4.780000741624772,454.38239110857955,0.06044554948294068,5.361380169836088,88.6976827193739,4.241729854313467,10.320765440876652,0.339041687304594,5.192015288208164,-3.249150958270787,2.5643084863417043,0.0005529588162658128,-2.7279022000276447e-06,4.4882419011933834e-15,4.423152123985233,4.423152123985233,0.10397913178393854,10.653586989363937,0.052453105118864245,4.239833609206311,2.129429829913538,0.5404201661949755,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02832.npz
2833,near_equal,0.7912792578553837,1.3423082920031568,2.1335875498585404,4.267175099717081,0.5894914473593393,0.3708679580117753,0.6291320419882248,3.804403726866824,13.407184211779056,0.8450610832329576,1.5273953405833376,-0.0831340293732117,1.9303405139796874,7.33632541521825e-07,-4.468696711407337e-09,2.3721847397723645e-15,5.381753823372463,5.381753823372463,0.11335364896404472,0.2728859810545474,0.17141444506382755,2.558679412471334,10.48559238778169,9.049481787483325,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02833.npz
2834,near_equal,1.8735625377605292,2.807629276771592,4.681191814532121,9.362383629064242,0.6673112270416564,0.4002319520307435,0.5997680479692564,2.679192879815291,10.940411648648873,0.8002901525802526,2.235184143555109,-0.25053114659986925,2.449926951258859,2.102582142569497e-07,3.6056478702889822e-09,8.67378528439901e-15,3.2110139854207547,3.2110139854207547,0.10547712890752464,0.37784911518198927,0.2053970852354703,2.4888164725386708,8.94807444031027,7.68226708569995,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02834.npz
2835,asymmetric,24.645289600844233,169.48012944228736,15.457690927691335,209.58310997082293,0.14541698594369218,1.5943707062155046,10.96412978077314,4.654803355001851,31.937016837842602,1.6964084979999026,1.441038299558542,-1.9434651828612053,12.567421750550878,2.9086203431432467e-09,-1.3735383265617706e-10,3.625659389966662e-15,2.061471797288173,2.061471797288173,0.10387114825286359,8.167547150257358,0.3584457706601983,4.652057064910196,28.11374432756149,32.01973853975355,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02835.npz
2836,near_equal,2.2794406367547544,3.8059372681489676,6.085377904903721,12.170755809807442,0.5989170278319824,0.3745766774677929,0.6254233225322072,0.7986418869624822,1.8728416816936466,0.9599813553753216,2.281278257573236,-1.3325483092088977,1.4040374690348942,0.595979709505302,0.00028331036093349283,1.2474272062740294e-15,9.9332835988093,9.9332835988093,0.15095645152963605,0.41596864554709184,0.1760376784031219,0.05498805640897465,1.366165264199209,1.6949421402730633,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02836.npz
2837,asymmetric,1.8673774781794152,8.256550319939683,0.6174927588842568,10.741420557003355,0.2261692118159412,3.024128544525066,13.37108848832233,0.5427948839573776,1.7043051366814916,0.5407234660051284,1.4464432179932314,-1.6112101796917542,0.4577164969910718,0.029735328253757506,-0.00012953895608555988,1.6258648421633491e-15,9.198783053826434,9.198783053826434,0.10301437033825372,2.0697867016440497,0.08034134224954316,0.5400487798151404,0.5021899225708278,0.08148338860328896,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02837.npz
2838,near_equal,5.067582853046979,8.016352649226013,13.083935502272995,26.167871004545987,0.6321556791212596,0.3873133471321849,0.6126866528678149,3.297379187579149,4.087820922502109,0.993857906077751,2.102264324524885,-1.0237739575994296,3.3491066749054035,0.015012554969878892,6.554152812904208e-06,5.513174585034996e-15,7.5170916006568955,7.5170916006568955,0.1397062603152048,0.3685435637436718,0.19046536680318754,0.20574527695642117,4.733615169206913,3.544306798234823,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02838.npz
2839,near_equal,6.813192714437897,7.9183270492941835,14.73151976373208,29.46303952746416,0.8604333556853029,0.4624908240093108,0.5375091759906893,1.3952227168500284,5.6635978121693356,0.7414925870355915,2.679063662024623,-1.6128638608284878,2.9581072955262404,9.676794373954821e-07,1.919313620230927e-07,1.956635705991088e-15,25.60583352400248,10.0,0.10392986826328299,0.32455246408032856,0.2392023316456071,1.3109920549259195,4.569079116769955,3.582699924790301,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02839.npz
2840,near_equal,0.9048969873726408,1.4218768453849033,2.326773832757544,4.653547665515088,0.6364102420752793,0.3889062936126519,0.6110937063873482,1.0430209396533043,4.939872728698324,0.7598410365335049,5.107606204809882,-0.29931941880615964,1.0958954230943696,1.8473267557071315e-06,-1.1427720357750792e-07,1.2191158481119978e-15,68.99135210702589,10.0,0.10466795574940721,0.30376070849118375,0.2236046399133832,1.015480048049679,3.5476865887172933,4.180888251697609,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02840.npz
2841,hierarchical,1.2131863163857426,9.76735905958332,0.3835536927254414,11.364099068694504,0.12420822342917918,3.1630156074502347,25.465428295524386,0.5066788163805258,6.58127502275118,0.882912471642719,2.9756773369639746,-1.0633734410642202,0.4729996206235097,2.2149925351155917e-08,1.7420207897663003e-09,2.478538517111375e-15,2.6132714593166573,2.6132714593166573,0.10278542467830669,17.579919996401333,0.13487411999181273,0.5066764373028874,6.044491264737007,6.422394430707341,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02841.npz
2842,near_equal,1.1909178681881054,1.5538537173545137,2.744771585542619,5.489543171085238,0.7664285607371598,0.43388596503292304,0.566114034967077,2.5007544242145303,10.334098096084926,1.0974669463497715,0.43507079976318325,-0.12166474121687901,2.3882666165621087,3.5678976468995264e-07,-1.3226573959857568e-08,3.5227720953330084e-15,1.8954823780536656,1.8954823780536656,0.10470735168947462,0.23982556562984855,0.46605288681670715,2.263812827587868,8.919094623381506,9.812396475324402,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02842.npz
2843,near_equal,4.657578100344938,7.857518059567497,12.515096159912435,25.03019231982487,0.5927543614963457,0.37215679694605924,0.6278432030539408,3.428020688622495,10.556935180211681,0.6095192991729732,5.770041424218664,-0.7056415254955092,3.242233563112155,1.7727148196303446e-05,-3.0972643987220863e-07,2.626654642967239e-15,4.845242960496032,4.845242960496032,0.14692055139859356,0.26636278016260817,0.12839135331626497,2.936214903016078,4.412445595303829,1.680596108302105,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02843.npz
2844,asymmetric,27.3639184172988,234.54722251038027,10.760713170901107,272.6718540985802,0.11666698980452761,2.5429465484960354,21.796624330126917,1.57229695733164,4.730715782118369,1.1173904538055863,5.208803468002851,-8.299545249754841,3.344979970261057,3.491558573367128e-07,4.356155939975106e-08,2.7421994188933137e-15,2.8178546613863227,2.8178546613863227,0.10340016636187653,5.2000237299379295,0.07827293666484783,1.5645504709109839,4.079309245433469,4.676271380974214,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02844.npz
2845,near_equal,3.109441182337235,4.486638011072351,7.596079193409585,15.192158386819171,0.6930448087551524,0.40934817860179884,0.5906518213982013,2.80818676119228,6.83938767442875,0.6363473692765738,1.7070662634672733,-0.5963093576573263,2.17997752498731,168.05180390908606,23.012616808534922,3.241777267101972e-13,6.189284871614491,6.189284871614491,45.23231944498901,0.11221035590037778,7.193223909408261,2.7307372475097114,0.0370882580590401,5.304779262858451,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02845.npz
2846,near_equal,1.153289136319257,1.3743081161014647,2.5275972524207218,5.0551945048414435,0.8391780000476327,0.45627883762523197,0.543721162374768,3.088814755502443,9.072247313606995,1.7367109991712981,0.5469524434581448,0.01761838407262104,3.2869138451135607,4.069111648023556e-06,-9.601824758734529e-08,1.7105036455744367e-15,2.5898325370018167,2.5898325370018167,0.11172304598060497,0.4264650416819056,0.7767792763548288,2.309770260172288,7.604376018115847,10.30287469315265,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02846.npz
2847,asymmetric,10.91317288260918,49.66160823810416,1.5704072457087115,62.14518836642205,0.2197506941435651,6.949262945920857,31.62339474286639,0.8698892529345763,6.659140078105064,1.5048173139668664,5.525959548051755,-4.982447646335845,1.7991069692562405,6.174643048579325e-08,4.102321930189603e-09,2.287853491834858e-15,2.3960806936194174,2.3960806936194174,0.10086062277516013,6.808350271268906,0.43230902981463554,0.869834214216907,6.169004392849417,6.557949726835089,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02847.npz
2848,asymmetric,1.902150571613175,17.63325054340752,1.5875663012916443,21.12296741631234,0.10787293964494397,1.1981550440227817,11.107095514096704,0.5673420147394683,1.0109121699175199,0.5969736311098325,4.362356731239896,-2.5864685195510724,0.4623528977172106,34.501764986865396,16.65207509861161,2.8101544065699417e-13,2.3532981985620167,2.3532981985620167,1.2621651800323994,9.019688461450729,0.681260862738019,0.31512868502524827,0.010528235376527605,0.13585646397332948,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02848.npz
2849,asymmetric,9.345761458640265,318.0069762146396,20.97207764321505,348.32481531649495,0.0293885422574262,0.44562878402578454,15.163351081599785,0.3234884235576813,2.4514107959936036,1.1479509458773698,1.7832682248035674,-15.928931246628284,2.1662880789478525,1.5041556564563112e-07,3.6782770400676884e-08,3.314608516930222e-15,9.041268656054328,9.041268656054328,0.10380506255829865,17.918639030175573,0.080327766337137,0.32328598867710046,2.140485132570997,2.449626467810207,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02849.npz
2850,asymmetric,0.16853470449478342,13.611110057783401,1.135342651249147,14.914987413527331,0.012382142512939879,0.1484439118968667,11.988548164563309,0.4600194828982008,3.153899110779083,0.6850718586053325,1.6456704878230128,-0.42166327364877926,0.35853999095752737,7.2495412048595e-07,1.5852795235942672e-07,3.1556826592810447e-15,1.309095269692463,1.309095269692463,0.10383421997052865,10.686170894960053,0.05620998676586531,0.4593418932026517,1.238282190969576,1.439015567579084,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02850.npz
2851,near_equal,0.7329177482244028,0.9504347686888021,1.6833525169132049,3.3667050338264097,0.7711394536160743,0.435391720308452,0.564608279691548,1.7849214372235336,5.09312684102466,1.095057737086424,3.54249401102013,-0.12790596637780213,1.3466876033458752,1.5835167265918482e-05,-4.115779425344477e-07,1.5671778076988481e-15,1.8469064590824578,1.8469064590824578,0.11402461521193005,0.5686409901344386,0.24722567935262643,1.0197264320175228,5.156948607908295,4.312862544075135,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02851.npz
2852,near_equal,2.405553805306933,4.415703713317837,6.821257518624771,13.642515037249542,0.5447724669686831,0.3526554742639177,0.6473445257360823,1.7253379843349825,2.66012564368225,0.46403131441466966,3.72099526220025,-1.4318045023563906,1.0904370549526663,52.98371046620748,10.483432640711028,2.390557770098917e-13,3.251816726280391,3.251816726280391,2.0881631561114733,1.2898465967592936,0.629564300922677,1.7253448998999585,0.9812979355855281,0.04224635783512724,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02852.npz
2853,asymmetric,2.2382340826886904,11.668723367965251,1.072882655898747,14.979840106552688,0.191814820876929,2.08618721757016,10.876048096975186,0.30753591972966154,1.6072115558872677,0.2922588586171671,6.209353334130271,-3.4313987285066316,0.35462231221349294,603.930232479125,388.6176880442337,1.0953037669579052e-11,3.085341629796764,3.085341629796764,0.2158817031655038,1473.405419754819,51.56352225709811,0.013691335088083003,0.06273140282797837,0.006695696514339124,collision,1,2,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02853.npz
2854,asymmetric,0.6485221425612104,59.119474416101326,5.126891528787097,64.89488808744963,0.010969687213331922,0.12649421953240264,11.531251262904641,3.9625785898719186,20.068448989325237,1.380944100515563,4.616078855630744,-0.08544420457560957,3.7782273025571977,1.1973060695864739e-08,1.0552700987311215e-09,5.5640735559238885e-15,2.0607169696893197,2.0607169696893197,0.10384167444948277,16.25937184649863,0.053190490931875826,3.9575975755325605,18.05301842384031,20.059919343028653,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02854.npz
2855,near_equal,2.239742079466651,2.4442201084606596,4.683962187927311,9.36792437585462,0.9163422196363542,0.4781725363282136,0.5218274636717863,2.3456498228471316,5.127854199691531,0.5078864199574914,0.5189010773745418,-0.5375932599831145,1.2935694832427092,11.221038998662422,0.6146019099640304,1.4951929703471144e-14,3.705372084164332,3.705372084164332,0.39835382423464577,0.46642477088667716,0.18244760810521585,2.3456515698102787,0.062229401566689435,1.3153331088145788,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02855.npz
2856,asymmetric,0.602135461693851,12.206555198891113,1.212330653823422,14.021021314408387,0.04932886075414226,0.4966759355583803,10.068668279890758,0.40368622173526675,1.3238385033946567,1.4074406207154213,4.767704455142642,-0.6555736704593066,0.5720282193538473,3.561619768317593e-06,1.4338543887963976e-07,2.6577513964992175e-15,3.0188467858606174,3.0188467858606174,0.10383667994578684,9.183974883851972,0.12020807964746867,0.4004151941888787,1.362783068819054,1.3225279875808158,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02856.npz
2857,near_equal,2.3272061216059186,2.9018775342371,5.229083655843018,10.458167311686037,0.8019656564237946,0.44505046673052945,0.5549495332694706,1.0640017731015494,2.701151916207176,1.018588107249832,1.1832903903754048,-0.7579090937805877,1.6447299860597604,0.005469251535091437,-4.6687618305282505e-05,8.261711087563444e-16,19.49768605451424,10.0,0.9057002336989075,0.09504893471255417,0.30658566139806853,1.0631339833931759,0.2828725272712499,2.916247634444108,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02857.npz
2858,asymmetric,4.092878719327719,41.263956823046094,2.4225509801741913,47.77938652254801,0.09918774238930546,1.689491264713622,17.033266651865898,2.266225971804851,14.106357651114362,0.39840911392433154,5.178696533898713,-0.9298759001209417,1.2879553629147036,1.340823210995673e-08,9.587080881259777e-10,1.8474334613548886e-15,4.456274904829034,4.456274904829034,0.10265795968162858,4.108897306223742,0.04580623723127362,2.265863702478752,11.278033039196929,13.183570705001793,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02858.npz
2859,asymmetric,1.4263895533245738,27.449604498797466,0.9897029062023045,29.865696958324342,0.05196393825590683,1.4412300341704831,27.735196417809156,3.845039832511968,15.335262510995193,0.9563088402478699,3.774271053002318,-0.20442717505546237,1.1341239043651699,6.576845945716436e-09,-3.552068146253263e-11,3.985755429139363e-15,2.035846124390434,2.035846124390434,0.10383852349967765,16.701814581535846,0.08506572249134123,3.837523863075681,11.485060705922985,14.887777257235271,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02859.npz
2860,asymmetric,1.3300776943336685,15.818825252961435,1.3800157040403997,18.528918651335502,0.08408195128678504,0.9638134482379273,11.462786406449721,0.7760899545670815,3.822659060150119,1.174122781396261,6.277684437940694,-0.8365865133195365,0.9227158997765175,4.289114922463736e-07,-3.082150940370691e-08,1.246790199136367e-15,2.9451124235007136,2.9451124235007136,0.1028229567950279,6.992436699860832,0.0923936484629405,0.7729500390417561,3.106951743296604,3.825137559803707,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02860.npz
2861,near_equal,2.173284671313752,2.644907372314467,4.818192043628219,9.636384087256438,0.8216864961180042,0.4510581254617685,0.5489418745382315,3.27756302796629,5.6341836170300335,0.6482850556065343,4.600919930766254,-0.4127216218469642,1.6861830030608715,0.008166605114227767,1.9623251057450592e-06,3.9356267539693006e-15,14.371673436372873,10.0,0.45442459862177786,0.19623695185805637,0.08826289543875122,3.216094119135948,4.606744546232404,0.3226495152311474,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02861.npz
2862,asymmetric,0.4894243958702485,46.08787238472085,0.9691790681954053,47.546475848786514,0.010619374914614272,0.504988615552282,47.55351606028355,0.3083412175824911,1.2570985816537454,0.9683824040407407,4.020342047059939,-1.1704977673122277,0.18809654222944053,4.010942331793495e-07,-1.4874512331489256e-08,4.56834510217706e-15,7.72845559474586,7.72845559474586,0.10378649951315884,43.77447923324967,0.09423330882309199,0.30756010964484376,0.8033707172436464,1.1054863557351486,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02862.npz
2863,near_equal,6.733827101464107,6.76613382757251,13.499960929036614,26.999921858073233,0.9952252309913306,0.4988034511255913,0.5011965488744089,3.416082510248064,9.861406423933866,1.100818974385614,0.9780828821010482,-0.5158607728296727,5.339486707679418,1.5455292968686529e-06,5.1967716016565167e-08,3.3514836075322513e-15,2.431939227245378,2.431939227245378,0.12848612840010862,0.1542659862158079,0.35772583266484176,2.1046861117722986,8.126748808856021,10.906954389024976,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02863.npz
2864,near_equal,4.8907387519224965,5.8369318560593335,10.727670607981832,21.455341215963664,0.837895468463523,0.4558994147605151,0.5441005852394847,2.732774656661327,5.567368233023131,0.7589109773549864,1.1272910858861733,-0.9149817440545474,2.7451345582530196,0.2300873782694291,2.5045451756819285e-05,2.654078853548306e-15,30.637180133142724,10.0,0.6914302749657888,0.07819797950544236,0.198133080917353,2.730366261295523,0.13354504852021998,5.504426214059173,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02864.npz
2865,hierarchical,1.9484538258813102,4.614077844713387,0.24163514884254814,6.804166819437246,0.42228455857409625,8.063619201157453,19.09522628150413,0.6195185752179357,3.39639465429757,1.3084191484614114,2.993866905941449,-1.0767044408887665,0.6214071210798828,1.5955948357845424e-07,-2.6415193598715363e-08,1.6805019673326152e-15,2.870965755855321,2.870965755855321,0.10278843286940133,4.135246180180754,0.20091644390446906,0.6189667843285802,3.041129230998396,3.215043918348017,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02865.npz
2866,asymmetric,6.378263398850646,215.2334401231848,15.913321317765122,237.52502483980055,0.029634165560891317,0.4008128329395421,13.525362545335215,1.4386673127440968,10.043150833360166,1.2893564349054705,0.9390548483489011,-2.258172518467491,4.402062948345061,6.235566049234328e-08,1.3122849255237478e-08,6.0888123906146354e-15,2.8937704993902478,2.8937704993902478,0.102327993081135,15.10179071621276,0.05704464211524613,1.4376068432782885,8.65615006369862,10.067964999271773,stable,0,0,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02866.npz
2867,asymmetric,2.604922447540748,233.00014678070787,16.376599054688427,251.98166828293705,0.011179917624654616,0.15906370051814817,14.22762723826976,1.14450179684095,2.2769239341014553,1.2487457625857876,5.4041760408768935,-2.530983892815345,1.9855001290319163,7.835715106060783e-06,1.327711559794735e-06,5.226358009625274e-15,3.7414551438177983,3.7414551438177983,0.10232089322879079,11.589016027374441,0.08025937476903096,1.1070442161087182,1.790959897881137,2.2849373501704324,chaotic,2,3,C:\Users\inbox\PycharmProjects\orbital_simulator\data\dataset3_sample\trajectories\traj_02867.npz
